Date,Open,High,Low,Close,Change (Pips),Change (%)
"Jun 12, 2018 17:00",1.17732,1.17733,1.17361,1.17508,-22.4,-0.19%
"Jun 12, 2018 16:00",1.17905,1.17929,1.17727,1.17732,-17.3,-0.15%
"Jun 12, 2018 15:00",1.17868,1.17955,1.17795,1.1791,4.2,0.0004
"Jun 12, 2018 14:00",1.17883,1.17958,1.17824,1.17866,-1.7,-0.01%
"Jun 12, 2018 13:00",1.18006,1.1801,1.17859,1.17885,-12.1,-0.10%
"Jun 12, 2018 12:00",1.17937,1.18009,1.17748,1.18004,6.7,0.0006
"Jun 12, 2018 11:00",1.17843,1.17945,1.17759,1.17936,9.3,0.0008
"Jun 12, 2018 10:00",1.17957,1.17982,1.17843,1.17845,-11.2,-0.10%
"Jun 12, 2018 9:00",1.17937,1.18035,1.17862,1.17962,2.5,0.0002
"Jun 12, 2018 8:00",1.17937,1.18089,1.17872,1.17936,-0.1,0
"Jun 12, 2018 7:00",1.17654,1.18036,1.17654,1.17936,28.2,0.0024
"Jun 12, 2018 6:00",1.1769,1.17716,1.17565,1.1766,-3,-0.03%
"Jun 12, 2018 5:00",1.1769,1.17751,1.17669,1.1769,0,0
"Jun 12, 2018 4:00",1.17645,1.17706,1.17637,1.17689,4.4,0.0004
"Jun 12, 2018 3:00",1.17692,1.17713,1.17617,1.17644,-4.8,-0.04%
"Jun 12, 2018 2:00",1.17599,1.17707,1.17549,1.1769,9.1,0.0008
"Jun 12, 2018 1:00",1.1753,1.17624,1.17438,1.17602,7.2,0.0006
"Jun 12, 2018 0:00",1.17724,1.17732,1.17408,1.17526,-19.8,-0.17%
"Jun 11, 2018 23:00",1.17752,1.1779,1.17721,1.1773,-2.2,-0.02%
"Jun 11, 2018 22:00",1.17822,1.17826,1.17713,1.17749,-7.3,-0.06%
"Jun 11, 2018 21:00",1.17811,1.17841,1.17811,1.1782,0.9,0.0001
"Jun 11, 2018 20:00",1.17846,1.17859,1.1783,1.17851,0.5,0
"Jun 11, 2018 19:00",1.17871,1.17881,1.17827,1.17848,-2.3,-0.02%
"Jun 11, 2018 18:00",1.17852,1.17896,1.17837,1.17871,1.9,0.0002
"Jun 11, 2018 17:00",1.17882,1.17916,1.17819,1.17849,-3.3,-0.03%
"Jun 11, 2018 16:00",1.18015,1.18021,1.17804,1.17881,-13.4,-0.11%
"Jun 11, 2018 15:00",1.18075,1.18112,1.17983,1.18019,-5.6,-0.05%
"Jun 11, 2018 14:00",1.1806,1.18139,1.17995,1.1807,1,0.0001
"Jun 11, 2018 13:00",1.17981,1.18083,1.17934,1.18057,7.6,0.0006
"Jun 11, 2018 12:00",1.1784,1.17984,1.17752,1.17984,14.4,0.0012
"Jun 11, 2018 11:00",1.17836,1.17895,1.17788,1.1784,0.4,0
"Jun 11, 2018 10:00",1.17898,1.17979,1.17787,1.17837,-6.1,-0.05%
"Jun 11, 2018 9:00",1.17839,1.17916,1.1778,1.17895,5.6,0.0005
"Jun 11, 2018 8:00",1.18024,1.18136,1.17839,1.17841,-18.3,-0.16%
"Jun 11, 2018 7:00",1.18072,1.18204,1.18006,1.18023,-4.9,-0.04%
"Jun 11, 2018 6:00",1.17932,1.18156,1.17885,1.18073,14.1,0.0012
"Jun 11, 2018 5:00",1.17982,1.17993,1.1792,1.17939,-4.3,-0.04%
"Jun 11, 2018 4:00",1.17929,1.17995,1.17902,1.17984,5.5,0.0005
"Jun 11, 2018 3:00",1.17968,1.17971,1.17913,1.17927,-4.1,-0.03%
"Jun 11, 2018 2:00",1.18034,1.18061,1.17936,1.17971,-6.3,-0.05%
"Jun 11, 2018 1:00",1.17977,1.18075,1.17954,1.18031,5.4,0.0005
"Jun 11, 2018 0:00",1.17849,1.18002,1.17802,1.17983,13.4,0.0011
"Jun 10, 2018 23:00",1.17714,1.17861,1.17714,1.17846,13.2,0.0011
"Jun 10, 2018 22:00",1.1774,1.17748,1.17709,1.17713,-2.7,-0.02%
"Jun 10, 2018 21:00",1.17739,1.17753,1.17723,1.17742,0.3,0
"Jun 08, 2018 20:00",1.17664,1.1772,1.17645,1.17706,4.2,0.0004
"Jun 08, 2018 19:00",1.17694,1.1771,1.17648,1.1766,-3.4,-0.03%
"Jun 08, 2018 18:00",1.17668,1.17752,1.17652,1.177,3.2,0.0003
"Jun 08, 2018 17:00",1.17729,1.17774,1.17655,1.17666,-6.3,-0.05%
"Jun 08, 2018 16:00",1.17737,1.17782,1.17675,1.17732,-0.5,0
"Jun 08, 2018 15:00",1.17668,1.17742,1.17589,1.17734,6.6,0.0006
"Jun 08, 2018 14:00",1.17576,1.1774,1.17516,1.17667,9.1,0.0008
"Jun 08, 2018 13:00",1.1748,1.17699,1.17404,1.17577,9.7,0.0008
"Jun 08, 2018 12:00",1.17475,1.17571,1.1736,1.17479,0.4,0
"Jun 08, 2018 11:00",1.17363,1.17512,1.17271,1.17478,11.5,0.001
"Jun 08, 2018 10:00",1.17646,1.17647,1.17328,1.17361,-28.5,-0.24%
"Jun 08, 2018 9:00",1.17641,1.17716,1.17623,1.17651,1,0.0001
"Jun 08, 2018 8:00",1.17804,1.17856,1.17592,1.17642,-16.2,-0.14%
"Jun 08, 2018 7:00",1.1778,1.17852,1.17669,1.17808,2.8,0.0002
"Jun 08, 2018 6:00",1.18054,1.18095,1.1771,1.17778,-27.6,-0.23%
"Jun 08, 2018 5:00",1.18059,1.18104,1.18021,1.18053,-0.6,-0.01%
"Jun 08, 2018 4:00",1.17988,1.18067,1.1796,1.18061,7.3,0.0006
"Jun 08, 2018 3:00",1.18001,1.18005,1.17928,1.17989,-1.2,-0.01%
"Jun 08, 2018 2:00",1.18019,1.18058,1.17969,1.17997,-2.2,-0.02%
"Jun 08, 2018 1:00",1.18056,1.18101,1.18015,1.18019,-3.7,-0.03%
"Jun 08, 2018 0:00",1.1793,1.18077,1.17915,1.18056,12.6,0.0011
"Jun 07, 2018 23:00",1.17974,1.17979,1.17922,1.17933,-4.1,-0.03%
"Jun 07, 2018 22:00",1.17972,1.17996,1.17963,1.17968,-0.4,0
"Jun 07, 2018 21:00",1.17976,1.18006,1.17964,1.17977,0.1,0
"Jun 07, 2018 20:00",1.17982,1.18027,1.17962,1.17978,-0.4,0
"Jun 07, 2018 19:00",1.18077,1.18094,1.17982,1.17987,-9,-0.08%
"Jun 07, 2018 18:00",1.18101,1.18152,1.18054,1.18075,-2.6,-0.02%
"Jun 07, 2018 17:00",1.18084,1.18233,1.1803,1.18102,1.8,0.0002
"Jun 07, 2018 16:00",1.18143,1.18192,1.17992,1.1808,-6.3,-0.05%
"Jun 07, 2018 15:00",1.18286,1.18306,1.18132,1.18144,-14.2,-0.12%
"Jun 07, 2018 14:00",1.18115,1.18287,1.18055,1.18282,16.7,0.0014
"Jun 07, 2018 13:00",1.18338,1.18368,1.18059,1.1812,-21.8,-0.18%
"Jun 07, 2018 12:00",1.18294,1.18398,1.18274,1.18336,4.2,0.0004
"Jun 07, 2018 11:00",1.18251,1.18389,1.18132,1.18296,4.5,0.0004
"Jun 07, 2018 10:00",1.18196,1.18298,1.18172,1.18254,5.8,0.0005
"Jun 07, 2018 9:00",1.18213,1.18284,1.18162,1.18195,-1.8,-0.02%
"Jun 07, 2018 8:00",1.18277,1.18308,1.18145,1.18214,-6.3,-0.05%
"Jun 07, 2018 7:00",1.18105,1.18381,1.18084,1.18277,17.2,0.0015
"Jun 07, 2018 6:00",1.18049,1.18135,1.17906,1.18103,5.4,0.0005
"Jun 07, 2018 5:00",1.17938,1.18062,1.17937,1.18051,11.3,0.001
"Jun 07, 2018 4:00",1.17865,1.17949,1.17853,1.17937,7.2,0.0006
"Jun 07, 2018 3:00",1.17889,1.1793,1.17842,1.17864,-2.5,-0.02%
"Jun 07, 2018 2:00",1.17884,1.17943,1.17881,1.17893,0.9,0.0001
"Jun 07, 2018 1:00",1.1792,1.18,1.17876,1.17883,-3.7,-0.03%
"Jun 07, 2018 0:00",1.1781,1.17921,1.17808,1.17915,10.5,0.0009
"Jun 06, 2018 23:00",1.17814,1.17838,1.17793,1.17811,-0.3,0
"Jun 06, 2018 22:00",1.17765,1.17828,1.17744,1.17817,5.2,0.0004
"Jun 06, 2018 21:00",1.17732,1.17771,1.17724,1.17762,3,0.0003
"Jun 06, 2018 20:00",1.17708,1.17756,1.17696,1.17745,3.7,0.0003
"Jun 06, 2018 19:00",1.17683,1.17778,1.1765,1.17711,2.8,0.0002
"Jun 06, 2018 18:00",1.17646,1.17707,1.17603,1.17679,3.3,0.0003
"Jun 06, 2018 17:00",1.17766,1.178,1.17645,1.17646,-12,-0.10%
"Jun 06, 2018 16:00",1.17771,1.17836,1.17705,1.17765,-0.6,-0.01%
"Jun 06, 2018 15:00",1.17813,1.17831,1.17617,1.17777,-3.6,-0.03%
"Jun 06, 2018 14:00",1.17891,1.17903,1.1773,1.17809,-8.2,-0.07%
"Jun 06, 2018 13:00",1.17658,1.17959,1.17653,1.17889,23.1,0.002
"Jun 06, 2018 12:00",1.17701,1.17766,1.17616,1.17655,-4.6,-0.04%
"Jun 06, 2018 11:00",1.17675,1.17796,1.17637,1.17709,3.4,0.0003
"Jun 06, 2018 10:00",1.17704,1.17756,1.17607,1.17674,-3,-0.03%
"Jun 06, 2018 9:00",1.1742,1.17705,1.17412,1.17705,28.5,0.0024
"Jun 06, 2018 8:00",1.17609,1.17709,1.17383,1.17424,-18.5,-0.16%
"Jun 06, 2018 7:00",1.17222,1.17671,1.17152,1.17609,38.7,0.0033
"Jun 06, 2018 6:00",1.17223,1.17522,1.17203,1.17222,-0.1,0
"Jun 06, 2018 5:00",1.17153,1.17268,1.1714,1.17227,7.4,0.0006
"Jun 06, 2018 4:00",1.17267,1.17267,1.1715,1.17154,-11.3,-0.10%
"Jun 06, 2018 3:00",1.1723,1.17285,1.17193,1.17266,3.6,0.0003
"Jun 06, 2018 2:00",1.17267,1.17278,1.17184,1.1723,-3.7,-0.03%
"Jun 06, 2018 1:00",1.17246,1.17344,1.17222,1.17267,2.1,0.0002
"Jun 06, 2018 0:00",1.17267,1.17294,1.17183,1.17249,-1.8,-0.02%
"Jun 05, 2018 23:00",1.17205,1.17326,1.17174,1.17264,5.9,0.0005
"Jun 05, 2018 22:00",1.17176,1.17206,1.17159,1.17206,3,0.0003
"Jun 05, 2018 21:00",1.17161,1.17189,1.17102,1.17168,0.7,0.0001
"Jun 05, 2018 20:00",1.17137,1.17179,1.17122,1.17179,4.2,0.0004
"Jun 05, 2018 19:00",1.17138,1.1715,1.17082,1.17134,-0.4,0
"Jun 05, 2018 18:00",1.17299,1.17317,1.17122,1.17141,-15.8,-0.13%
"Jun 05, 2018 17:00",1.17154,1.17323,1.17153,1.173,14.6,0.0012
"Jun 05, 2018 16:00",1.16721,1.17276,1.1669,1.17154,43.3,0.0037
"Jun 05, 2018 15:00",1.16674,1.16832,1.16643,1.16717,4.3,0.0004
"Jun 05, 2018 14:00",1.1667,1.1671,1.16523,1.16672,0.2,0
"Jun 05, 2018 13:00",1.16664,1.16753,1.16592,1.16668,0.4,0
"Jun 05, 2018 12:00",1.16825,1.16878,1.16621,1.16663,-16.2,-0.14%
"Jun 05, 2018 11:00",1.16781,1.16864,1.16762,1.16823,4.2,0.0004
"Jun 05, 2018 10:00",1.17023,1.17027,1.1676,1.16782,-24.1,-0.21%
"Jun 05, 2018 9:00",1.17046,1.17063,1.16923,1.17024,-2.2,-0.02%
"Jun 05, 2018 8:00",1.16952,1.17165,1.16911,1.17047,9.5,0.0008
"Jun 05, 2018 7:00",1.17039,1.17081,1.16853,1.16949,-9,-0.08%
"Jun 05, 2018 6:00",1.16909,1.1706,1.16836,1.1704,13.1,0.0011
"Jun 05, 2018 5:00",1.16865,1.16914,1.16831,1.16909,4.4,0.0004
"Jun 05, 2018 4:00",1.16908,1.16918,1.16863,1.1687,-3.8,-0.03%
"Jun 05, 2018 3:00",1.16898,1.16955,1.16892,1.16905,0.7,0.0001
"Jun 05, 2018 2:00",1.16943,1.16953,1.16871,1.16904,-3.9,-0.03%
"Jun 05, 2018 1:00",1.16936,1.16976,1.16882,1.16941,0.5,0
"Jun 05, 2018 0:00",1.17003,1.17035,1.16927,1.16936,-6.7,-0.06%
"Jun 04, 2018 23:00",1.16989,1.17006,1.16949,1.16998,0.9,0.0001
"Jun 04, 2018 22:00",1.16962,1.16998,1.16962,1.16994,3.2,0.0003
"Jun 04, 2018 21:00",1.16973,1.17022,1.16907,1.16965,-0.8,-0.01%
"Jun 04, 2018 20:00",1.16959,1.1697,1.1693,1.16955,-0.4,0
"Jun 04, 2018 19:00",1.16982,1.16991,1.16938,1.16961,-2.1,-0.02%
"Jun 04, 2018 18:00",1.16984,1.17023,1.16928,1.16985,0.1,0
"Jun 04, 2018 17:00",1.16853,1.16985,1.16852,1.16985,13.2,0.0011
"Jun 04, 2018 16:00",1.16951,1.16977,1.1684,1.16856,-9.5,-0.08%
"Jun 04, 2018 15:00",1.16974,1.17022,1.16774,1.16952,-2.2,-0.02%
"Jun 04, 2018 14:00",1.17167,1.17253,1.16916,1.16972,-19.5,-0.17%
"Jun 04, 2018 13:00",1.17157,1.17237,1.17062,1.17171,1.4,0.0001
"Jun 04, 2018 12:00",1.17371,1.17445,1.17152,1.17155,-21.6,-0.18%
"Jun 04, 2018 11:00",1.17213,1.17379,1.17199,1.1737,15.7,0.0013
"Jun 04, 2018 10:00",1.17292,1.17372,1.17199,1.17215,-7.7,-0.07%
"Jun 04, 2018 9:00",1.17095,1.17336,1.17075,1.17293,19.8,0.0017
"Jun 04, 2018 8:00",1.16963,1.1718,1.16842,1.17096,13.3,0.0011
"Jun 04, 2018 7:00",1.16836,1.1715,1.16751,1.16965,12.9,0.0011
"Jun 04, 2018 6:00",1.1691,1.16937,1.16765,1.16839,-7.1,-0.06%
"Jun 04, 2018 5:00",1.16918,1.16971,1.16881,1.16911,-0.7,-0.01%
"Jun 04, 2018 4:00",1.16947,1.16956,1.16895,1.16914,-3.3,-0.03%
"Jun 04, 2018 3:00",1.16867,1.16964,1.16865,1.16947,8,0.0007
"Jun 04, 2018 2:00",1.16893,1.16908,1.16856,1.16869,-2.4,-0.02%
"Jun 04, 2018 1:00",1.16757,1.16909,1.16724,1.1689,13.3,0.0011
"Jun 04, 2018 0:00",1.16672,1.16793,1.16668,1.16756,8.4,0.0007
"Jun 03, 2018 23:00",1.16627,1.16686,1.16626,1.16675,4.8,0.0004
"Jun 03, 2018 22:00",1.1662,1.16641,1.16612,1.16623,0.3,0
"Jun 03, 2018 21:00",1.16559,1.16689,1.16559,1.1662,6.1,0.0005
"Jun 01, 2018 20:00",1.16551,1.1666,1.16546,1.16601,5,0.0004
"Jun 01, 2018 19:00",1.16632,1.16634,1.16533,1.16551,-8.1,-0.07%
"Jun 01, 2018 18:00",1.16578,1.16637,1.16563,1.16633,5.5,0.0005
"Jun 01, 2018 17:00",1.16654,1.16695,1.16554,1.16579,-7.5,-0.06%
"Jun 01, 2018 16:00",1.16775,1.16796,1.1661,1.16651,-12.4,-0.11%
"Jun 01, 2018 15:00",1.16636,1.16812,1.16609,1.16778,14.2,0.0012
"Jun 01, 2018 14:00",1.16711,1.16786,1.1617,1.16636,-7.5,-0.06%
"Jun 01, 2018 13:00",1.16583,1.16837,1.16539,1.16711,12.8,0.0011
"Jun 01, 2018 12:00",1.16738,1.16877,1.16475,1.1658,-15.8,-0.14%
"Jun 01, 2018 11:00",1.17101,1.17106,1.16707,1.16738,-36.3,-0.31%
"Jun 01, 2018 10:00",1.17049,1.17181,1.17021,1.17099,5,0.0004
"Jun 01, 2018 9:00",1.16821,1.17084,1.16777,1.17051,23,0.002
"Jun 01, 2018 8:00",1.16837,1.1698,1.16775,1.1682,-1.7,-0.01%
"Jun 01, 2018 7:00",1.16853,1.17029,1.16807,1.16838,-1.5,-0.01%
"Jun 01, 2018 6:00",1.16754,1.16863,1.16656,1.16852,9.8,0.0008
"Jun 01, 2018 5:00",1.16779,1.16793,1.16652,1.16752,-2.7,-0.02%
"Jun 01, 2018 4:00",1.1682,1.16823,1.16756,1.16779,-4.1,-0.04%
"Jun 01, 2018 3:00",1.16851,1.16869,1.16772,1.16822,-2.9,-0.02%
"Jun 01, 2018 2:00",1.16924,1.16966,1.16839,1.16849,-7.5,-0.06%
"Jun 01, 2018 1:00",1.1694,1.16966,1.16873,1.16925,-1.5,-0.01%
"Jun 01, 2018 0:00",1.16925,1.16947,1.16859,1.16939,1.4,0.0001
"May 31, 2018 23:00",1.17051,1.17051,1.16916,1.16921,-13,-0.11%
"May 31, 2018 22:00",1.16922,1.17064,1.16918,1.1705,12.8,0.0011
"May 31, 2018 21:00",1.16898,1.1695,1.16733,1.16919,2.1,0.0002
"May 31, 2018 20:00",1.16901,1.1697,1.16881,1.16924,2.3,0.0002
"May 31, 2018 19:00",1.1686,1.16934,1.16828,1.16904,4.4,0.0004
"May 31, 2018 18:00",1.16779,1.16942,1.16729,1.16859,8,0.0007
"May 31, 2018 17:00",1.16706,1.1689,1.16705,1.16783,7.7,0.0007
"May 31, 2018 16:00",1.16687,1.16748,1.16573,1.16705,1.8,0.0002
"May 31, 2018 15:00",1.16706,1.16988,1.16413,1.16689,-1.7,-0.01%
"May 31, 2018 14:00",1.16486,1.16823,1.16485,1.16703,21.7,0.0019
"May 31, 2018 13:00",1.16728,1.16746,1.16458,1.16486,-24.2,-0.21%
"May 31, 2018 12:00",1.17077,1.17085,1.167,1.16724,-35.3,-0.30%
"May 31, 2018 11:00",1.16791,1.17087,1.16763,1.17077,28.6,0.0024
"May 31, 2018 10:00",1.17032,1.17041,1.16734,1.16793,-23.9,-0.20%
"May 31, 2018 9:00",1.17197,1.17235,1.16919,1.1703,-16.7,-0.14%
"May 31, 2018 8:00",1.17115,1.1724,1.17034,1.17195,8,0.0007
"May 31, 2018 7:00",1.1684,1.17189,1.1679,1.17116,27.6,0.0024
"May 31, 2018 6:00",1.16811,1.16983,1.16641,1.16839,2.8,0.0002
"May 31, 2018 5:00",1.16647,1.16887,1.16589,1.16814,16.7,0.0014
"May 31, 2018 4:00",1.16666,1.16679,1.16618,1.16651,-1.5,-0.01%
"May 31, 2018 3:00",1.16578,1.16724,1.1657,1.16664,8.6,0.0007
"May 31, 2018 2:00",1.16542,1.16607,1.16527,1.16581,3.9,0.0003
"May 31, 2018 1:00",1.1663,1.16631,1.16482,1.16543,-8.7,-0.07%
"May 31, 2018 0:00",1.16644,1.16661,1.16548,1.16625,-1.9,-0.02%
"May 30, 2018 23:00",1.16649,1.16709,1.16632,1.16646,-0.3,0
"May 30, 2018 22:00",1.16672,1.16694,1.16622,1.16648,-2.4,-0.02%
"May 30, 2018 21:00",1.16623,1.16684,1.16609,1.16671,4.8,0.0004
"May 30, 2018 20:00",1.16617,1.16703,1.16591,1.16641,2.4,0.0002
"May 30, 2018 19:00",1.16534,1.16639,1.16517,1.16617,8.3,0.0007
"May 30, 2018 18:00",1.16516,1.16545,1.16449,1.16533,1.7,0.0001
"May 30, 2018 17:00",1.16639,1.16671,1.16505,1.16517,-12.2,-0.10%
"May 30, 2018 16:00",1.16635,1.16671,1.16518,1.16636,0.1,0
"May 30, 2018 15:00",1.16108,1.1676,1.16097,1.16637,52.9,0.0045
"May 30, 2018 14:00",1.16163,1.16192,1.15941,1.16108,-5.5,-0.05%
"May 30, 2018 13:00",1.16251,1.16321,1.16131,1.16162,-8.9,-0.08%
"May 30, 2018 12:00",1.16376,1.16481,1.16247,1.16255,-12.1,-0.10%
"May 30, 2018 11:00",1.1628,1.16406,1.16221,1.16369,8.9,0.0008
"May 30, 2018 10:00",1.16156,1.16298,1.1602,1.16282,12.6,0.0011
"May 30, 2018 9:00",1.16112,1.16176,1.15919,1.16155,4.3,0.0004
"May 30, 2018 8:00",1.16033,1.16116,1.15816,1.16116,8.3,0.0007
"May 30, 2018 7:00",1.15804,1.16124,1.15705,1.16035,23.1,0.002
"May 30, 2018 6:00",1.15558,1.15825,1.15501,1.15799,24.1,0.0021
"May 30, 2018 5:00",1.1541,1.15581,1.15298,1.15562,15.2,0.0013
"May 30, 2018 4:00",1.15335,1.15425,1.15316,1.15407,7.2,0.0006
"May 30, 2018 3:00",1.15269,1.15385,1.15207,1.15339,7,0.0006
"May 30, 2018 2:00",1.15391,1.15392,1.15186,1.15267,-12.4,-0.11%
"May 30, 2018 1:00",1.15341,1.15462,1.15317,1.15389,4.8,0.0004
"May 30, 2018 0:00",1.15375,1.15416,1.15318,1.1534,-3.5,-0.03%
"May 29, 2018 23:00",1.15411,1.15446,1.15334,1.15377,-3.4,-0.03%
"May 29, 2018 22:00",1.15441,1.15491,1.15392,1.15412,-2.9,-0.03%
"May 29, 2018 21:00",1.15392,1.15474,1.1532,1.15441,4.9,0.0004
"May 29, 2018 20:00",1.15362,1.15435,1.15328,1.15371,0.9,0.0001
"May 29, 2018 19:00",1.15322,1.15419,1.15261,1.15366,4.4,0.0004
"May 29, 2018 18:00",1.15347,1.15412,1.15238,1.15323,-2.4,-0.02%
"May 29, 2018 17:00",1.15462,1.15467,1.15194,1.15346,-11.6,-0.10%
"May 29, 2018 16:00",1.15509,1.15596,1.15439,1.15459,-5,-0.04%
"May 29, 2018 15:00",1.15645,1.15657,1.15417,1.1551,-13.5,-0.12%
"May 29, 2018 14:00",1.1578,1.15896,1.15598,1.15642,-13.8,-0.12%
"May 29, 2018 13:00",1.15762,1.15846,1.1567,1.1578,1.8,0.0002
"May 29, 2018 12:00",1.15547,1.15815,1.15511,1.1576,21.3,0.0018
"May 29, 2018 11:00",1.15514,1.15561,1.15329,1.15549,3.5,0.0003
"May 29, 2018 10:00",1.15425,1.15693,1.15393,1.15512,8.7,0.0008
"May 29, 2018 9:00",1.1543,1.15536,1.15102,1.15427,-0.3,0
"May 29, 2018 8:00",1.15673,1.15751,1.15306,1.15426,-24.7,-0.21%
"May 29, 2018 7:00",1.15944,1.15999,1.15657,1.15673,-27.1,-0.23%
"May 29, 2018 6:00",1.16304,1.16394,1.15857,1.15945,-35.9,-0.31%
"May 29, 2018 5:00",1.16289,1.16356,1.16252,1.16305,1.6,0.0001
"May 29, 2018 4:00",1.16286,1.16323,1.16277,1.16291,0.5,0
"May 29, 2018 3:00",1.16241,1.16329,1.16202,1.16287,4.6,0.0004
"May 29, 2018 2:00",1.1621,1.16273,1.16198,1.16236,2.6,0.0002
"May 29, 2018 1:00",1.16271,1.16285,1.16138,1.16211,-6,-0.05%
"May 29, 2018 0:00",1.16263,1.16331,1.16222,1.1627,0.7,0.0001
"May 28, 2018 23:00",1.16265,1.1629,1.16244,1.16263,-0.2,0
"May 28, 2018 22:00",1.16242,1.16281,1.1623,1.16265,2.3,0.0002
"May 28, 2018 21:00",1.1623,1.16248,1.16187,1.16239,0.9,0.0001
"May 28, 2018 20:00",1.16266,1.1627,1.16241,1.16244,-2.2,-0.02%
"May 28, 2018 19:00",1.16275,1.16287,1.16256,1.16262,-1.3,-0.01%
"May 28, 2018 18:00",1.16276,1.16284,1.1627,1.1628,0.4,0
"May 28, 2018 17:00",1.16289,1.1629,1.16226,1.16274,-1.5,-0.01%
"May 28, 2018 16:00",1.16286,1.16329,1.16244,1.1629,0.4,0
"May 28, 2018 15:00",1.16209,1.16315,1.16195,1.16281,7.2,0.0006
"May 28, 2018 14:00",1.16167,1.16294,1.16159,1.16212,4.5,0.0004
"May 28, 2018 13:00",1.1609,1.1625,1.16072,1.16163,7.3,0.0006
"May 28, 2018 12:00",1.16403,1.16468,1.16077,1.1609,-31.3,-0.27%
"May 28, 2018 11:00",1.16575,1.16575,1.16348,1.16404,-17.1,-0.15%
"May 28, 2018 10:00",1.16685,1.16685,1.16393,1.16577,-10.8,-0.09%
"May 28, 2018 9:00",1.16778,1.1679,1.16607,1.16684,-9.4,-0.08%
"May 28, 2018 8:00",1.16956,1.16966,1.16757,1.16777,-17.9,-0.15%
"May 28, 2018 7:00",1.17078,1.17116,1.16885,1.1696,-11.8,-0.10%
"May 28, 2018 6:00",1.17265,1.17272,1.17046,1.17077,-18.8,-0.16%
"May 28, 2018 5:00",1.17243,1.17282,1.17199,1.17263,2,0.0002
"May 28, 2018 4:00",1.17161,1.17245,1.17131,1.17244,8.3,0.0007
"May 28, 2018 3:00",1.17071,1.17187,1.17065,1.17161,9,0.0008
"May 28, 2018 2:00",1.17054,1.17074,1.1699,1.17069,1.5,0.0001
"May 28, 2018 1:00",1.16977,1.17124,1.16955,1.17056,7.9,0.0007
"May 28, 2018 0:00",1.16888,1.17054,1.16841,1.16978,9,0.0008
"May 27, 2018 23:00",1.16889,1.1692,1.16842,1.16882,-0.7,-0.01%
"May 27, 2018 22:00",1.16881,1.16904,1.1676,1.16892,1.1,0.0001
"May 27, 2018 21:00",1.16846,1.16909,1.16797,1.16882,3.6,0.0003
"May 25, 2018 20:00",1.16609,1.16624,1.16458,1.16516,-9.3,-0.08%
"May 25, 2018 19:00",1.16691,1.16698,1.16603,1.16609,-8.2,-0.07%
"May 25, 2018 18:00",1.16601,1.16698,1.16549,1.16689,8.8,0.0008
"May 25, 2018 17:00",1.16609,1.16758,1.16577,1.16599,-1,-0.01%
"May 25, 2018 16:00",1.16655,1.16705,1.16573,1.16612,-4.3,-0.04%
"May 25, 2018 15:00",1.16551,1.16698,1.1652,1.16652,10.1,0.0009
"May 25, 2018 14:00",1.16514,1.16656,1.1649,1.16552,3.8,0.0003
"May 25, 2018 13:00",1.16763,1.16799,1.16462,1.1651,-25.3,-0.22%
"May 25, 2018 12:00",1.16683,1.16866,1.16638,1.16765,8.2,0.0007
"May 25, 2018 11:00",1.17084,1.17097,1.16617,1.16681,-40.3,-0.35%
"May 25, 2018 10:00",1.17141,1.17336,1.17056,1.17088,-5.3,-0.05%
"May 25, 2018 9:00",1.1727,1.17288,1.17044,1.17141,-12.9,-0.11%
"May 25, 2018 8:00",1.16887,1.17281,1.16879,1.17269,38.2,0.0033
"May 25, 2018 7:00",1.17023,1.17045,1.16846,1.16891,-13.2,-0.11%
"May 25, 2018 6:00",1.17055,1.17106,1.16982,1.1702,-3.5,-0.03%
"May 25, 2018 5:00",1.1709,1.17107,1.17049,1.17056,-3.4,-0.03%
"May 25, 2018 4:00",1.1709,1.1711,1.17059,1.17091,0.1,0
"May 25, 2018 3:00",1.1708,1.17124,1.17061,1.1709,1,0.0001
"May 25, 2018 2:00",1.171,1.17105,1.17049,1.1708,-2,-0.02%
"May 25, 2018 1:00",1.17182,1.17184,1.17064,1.17104,-7.8,-0.07%
"May 25, 2018 0:00",1.17222,1.17262,1.17153,1.17177,-4.5,-0.04%
"May 24, 2018 23:00",1.17213,1.1723,1.17178,1.1722,0.7,0.0001
"May 24, 2018 22:00",1.17216,1.17233,1.17183,1.17213,-0.3,0
"May 24, 2018 21:00",1.17189,1.1723,1.17189,1.17214,2.5,0.0002
"May 24, 2018 20:00",1.17242,1.1726,1.17194,1.17202,-4,-0.03%
"May 24, 2018 19:00",1.17271,1.17287,1.17215,1.17243,-2.8,-0.02%
"May 24, 2018 18:00",1.17391,1.17392,1.17244,1.17267,-12.4,-0.11%
"May 24, 2018 17:00",1.17325,1.17443,1.17321,1.17393,6.8,0.0006
"May 24, 2018 16:00",1.17287,1.17331,1.1724,1.17322,3.5,0.0003
"May 24, 2018 15:00",1.17239,1.17333,1.17201,1.17284,4.5,0.0004
"May 24, 2018 14:00",1.17306,1.17501,1.1717,1.17241,-6.5,-0.06%
"May 24, 2018 13:00",1.17268,1.17354,1.17143,1.17307,3.9,0.0003
"May 24, 2018 12:00",1.17136,1.17372,1.17129,1.17264,12.8,0.0011
"May 24, 2018 11:00",1.17199,1.17227,1.1705,1.17133,-6.6,-0.06%
"May 24, 2018 10:00",1.17286,1.1731,1.17168,1.17204,-8.2,-0.07%
